"order_line_id","company_id","order_id","order_item","order_number_reference","order_item_reference","order_placement_date","order_delivery_date","bill_dates","order_status","is_order_completed","sold_to_id","ship_to_id","industry","focus_industry","brenntag_bu","pps_industry","product_div_old","product_div","material_id","global_product","primary_account_manager","secondary_account_manager","plant","order_cycle_id","quantity","bill_quantity","quantity_unit","revenue","bill_revenue","local_currency","revenue_local","bill_revenue_local","margin","contribution_margin","sell_price_unit","sell_price_unit_local","margin_local","contribution_margin_local","margin_percentage","margin_benchmark","contribution_margin_percentage","contribution_margin_benchmark","region"
"0003444367_000010_E5:4147","E5:4147","0003444367","000010","0003444367","000010","2024-02-08","2024-02-09","[2024-02-09]","Completed","true","E5:0000166779","E5:0000166779","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K007",,"E5:KE01","E5:0000166779_MDA000083776_2024-02-08_E5:4147","60.0000","60.0000","KG","154.1400","154.1400","KES","25200.0000","25200.0000","24.4100","0.0000","2.5690","420.0000","3991.3400","0.0000","0.1584","0.2640","0.0000","0.0000","EMEA"
"0003469315_000010_E5:4147","E5:4147","0003469315","000010","0003469315","000010","2024-03-18","2024-03-18","[2024-03-18]","Completed","true","E5:0000161253","E5:0000161253","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K007",,"E5:KE01","E5:0000161253_MDA000083776_2024-03-18_E5:4147","20.0000","20.0000","KG","63.4300","63.4300","KES","9400.0000","9400.0000","14.5100","0.0000","3.1715","470.0000","2149.7900","0.0000","0.2288","0.2589","0.0000","0.0000","EMEA"
"0003469117_000040_E5:4147","E5:4147","0003469117","000040","0003469117","000040","2024-03-18","2024-03-19","[2024-03-19]","Completed","true","E5:0000161056","E5:0000161056","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K018",,"E5:KE01","E5:0000161056_MDA000083776_2024-03-18_E5:4147","40.0000","40.0000","KG","124.1600","124.1600","KES","18400.0000","18400.0000","26.3100","0.0000","3.1040","460.0000","3899.5800","0.0000","0.2119","0.2531","0.0000","0.0000","EMEA"
"0003527850_000010_E5:4147","E5:4147","0003527850","000010","0003527850","000010","2024-06-14","2024-06-14","[2024-06-14]","Completed","true","E5:0000161058","E5:0000161058","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K008",,"E5:KE01","E5:0000161058_MDA000083776_2024-06-14_E5:4147","20.0000","20.0000","KG","67.8800","67.8800","KES","9400.0000","9400.0000","20.8700","0.0000","3.3940","470.0000","2890.7500","0.0000","0.3075","0.2591","0.0000","0.0000","EMEA"
"0003541179_000010_E5:4147","E5:4147","0003541179","000010","0003541179","000010","2024-07-05","2024-07-05","[2024-07-05]","Completed","true","E5:0000161058","E5:0000161058","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K008",,"E5:KE01","E5:0000161058_MDA000083776_2024-07-05_E5:4147","20.0000","20.0000","KG","67.0000","67.0000","KES","9400.0000","9400.0000","20.6000","0.0000","3.3500","470.0000","2890.7500","0.0000","0.3075","0.2640","0.0000","0.0000","EMEA"
"0003577297_000010_E5:4147","E5:4147","0003577297","000010","0003577297","000010","2024-09-02","2024-09-03","[2024-09-03]","Completed","true","E5:0000161058","E5:0000161058","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K008",,"E5:KE01","E5:0000161058_MDA000083776_2024-09-02_E5:4147","20.0000","20.0000","KG","65.9000","65.9000","KES","9400.0000","9400.0000","23.0800","0.0000","3.2950","470.0000","3292.5700","0.0000","0.3502","0.2718","0.0000","0.0000","EMEA"
"0003801191_000050_E5:4147","E5:4147","0003801191","000050","0003801191","000050","2025-09-04","2025-09-04","[2025-09-04]","Completed","true","E5:0000161056","E5:0000161056","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K018",,"E5:KE01","E5:0000161056_MDA000083776_2025-09-04_E5:4147","40.0000","40.0000","KG","103.5000","103.0700","KES","15600.0000","15600.0000","21.8900","0.0000","2.5768","390.0000","3313.9000","0.0000","0.2124","0.2668","0.0000","0.0000","EMEA"
"0003437074_000020_E5:4147","E5:4147","0003437074","000020","0003437074","000020","2024-01-30","2024-01-31","[2024-01-31]","Completed","true","E5:0000166779","E5:0000166779","Others",,"OT","ES00","BES","BES","E5:000000000026928387","MDA000083776","E5:K007",,"E5:KE01","E5:0000166779_MDA000083776_2024-01-30_E5:4147","100.0000","100.0000","KG","241.2000","241.2000","KES","42000.0000","42000.0000","38.2000","0.0000","2.4120","420.0000","6652.2400","0.0000","0.1584","0.1584","0.0000","0.0000","EMEA"
"0003144604_000010_E5:4147","E5:4147","0003144604","000010","0003144604","000010","2022-10-24","2022-10-24","[2022-10-24]","Completed","true","E5:0000195284","E5:0000195284","Animal Nutrition","Nutrition","LS","NU00","BSP","BSP","E5:000000000029167525","MDA000163241","E5:K009","E5:K009","E5:KE01","E5:0000195284_MDA000163241_2022-10-24_E5:4147","75.0000","75.0000","KG","258.2900","258.2900","KES","30750.0000","30750.0000","55.4800","0.0000","3.4439","410.0000","6605.2400","0.0000","0.2148","0.2148","0.0000","0.0000","EMEA"
"0003144502_000020_E5:4147","E5:4147","0003144502","000020","0003144502","000020","2022-10-22","2022-10-22","[2022-10-22]","Completed","true","E5:0000195284","E5:0000195284","Animal Nutrition","Nutrition","LS","NU00","BSP","BSP","E5:000000000029167525","MDA000163241","E5:K009","E5:K009","E5:KE01","E5:0000195284_MDA000163241_2022-10-22_E5:4147","25.0000","25.0000","KG","86.1000","86.1000","KES","10250.0000","10250.0000","18.4900","0.0000","3.4440","410.0000","2201.7500","0.0000","0.2148","0.2148","0.0000","0.0000","EMEA"
"0003190565_000020_E5:4147","E5:4147","0003190565","000020","0003190565","000020","2023-01-09","2023-01-09","[2023-01-09]","Completed","true","E5:0000193004","E5:0000193004","Animal Nutrition","Nutrition","LS","NU00","BSP","BSP","E5:000000000031042000","MDA000004916","E5:K001",,"E5:KE01","E5:0000193004_MDA000004916_2023-01-09_E5:4147","2.0000","2.0000","KG","3.0000","3.0000","KES","400.0000","400.0000","-1.3400","0.0000","1.5000","200.0000","-178.3200","0.0000","-0.4467","-0.4467","0.0000","0.0000","EMEA"
"0003193205_000010_E5:4147","E5:4147","0003193205","000010","0003193205","000010","2023-01-12","2023-01-12","[2023-01-12]","Completed","true","E5:0000193004","E5:0000193004","Animal Nutrition","Nutrition","LS","NU00","BSP","BSP","E5:000000000031042000","MDA000004916","E5:K001",,"E5:KE01","E5:0000193004_MDA000004916_2023-01-12_E5:4147","2.0000","2.0000","KG","5.0200","5.0200","KES","670.0000","670.0000","0.6900","0.0000","2.5100","335.0000","91.6800","0.0000","0.1375","-0.1546","0.0000","0.0000","EMEA"
"0002593757_000010_E5:4147","E5:4147","0002593757","000010","0002593757","000010","2020-09-17","2020-09-17","[2020-09-17]","Completed","true","E5:0000175231","E5:0000175231","Cosmetics","Personal Care / HI&I","LS","CO00","BSP","BES","E5:000000000032922000","MDA000176749","E5:K009",,"E5:KE01","E5:0000175231_MDA000176749_2020-09-17_E5:4147","5.0000","5.0000","KG","3.9200","3.9200","KES","500.0000","500.0000","3.8400","0.0000","0.7840","100.0000","489.8300","0.0000","0.9796","0.9796","0.0000","0.0000","EMEA"
"0002740673_000010_E5:4147","E5:4147","0002740673","000010","0002740673","000010","2021-03-29","2021-03-29","[2021-03-29]","Completed","true","E5:0000174104","E5:0000174104","Cosmetics","Personal Care / HI&I","LS","CO00","BSP","BES","E5:000000000032922000","MDA000176749","E5:K001",,"E5:KE01","E5:0000174104_MDA000176749_2021-03-29_E5:4147","5.0000","5.0000","KG","3.6400","3.6400","KES","475.0000","475.0000","3.5700","0.0000","0.7280","95.0000","465.6000","0.0000","0.9808","0.9802","0.0000","0.0000","EMEA"
"0002991817_000010_E5:4147","E5:4147","0002991817","000010","0002991817","000010","2022-03-11","2022-03-11","[2022-03-11]","Completed","true","E5:0000161290","E5:0000161290","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000161290_MDA000119369_2022-03-11_E5:4147","625.0000","625.0000","KG","1265.9500","1265.9500","KES","159375.0000","159375.0000","488.8000","0.0000","2.0255","255.0000","61536.5900","0.0000","0.3861","0.3861","0.0000","0.0000","EMEA"
"0002995668_000010_E5:4147","E5:4147","0002995668","000010","0002995668","000010","2022-03-16","2022-03-17","[2022-03-17]","Completed","true","E5:0000161878","E5:0000161878","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000161878_MDA000119369_2022-03-16_E5:4147","250.0000","250.0000","KG","546.0900","546.0900","KES","68750.0000","68750.0000","235.2300","0.0000","2.1844","275.0000","29614.6300","0.0000","0.4308","0.4085","0.0000","0.0000","EMEA"
"0002829852_000010_E5:4147","E5:4147","0002829852","000010","0002829852","000010","2021-07-26","2021-07-26","[2021-07-26]","Completed","true","E5:0000160916","E5:0000160916","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000160916_MDA000119369_2021-07-26_E5:4147","500.0000","500.0000","KG","899.8800","899.8800","KES","115000.0000","115000.0000","288.1900","0.0000","1.7998","230.0000","36829.2300","0.0000","0.3203","0.3791","0.0000","0.0000","EMEA"
"0003008090_000050_E5:4147","E5:4147","0003008090","000050","0003008090","000050","2022-04-02","2022-04-04","[2022-04-04]","Completed","true","E5:0000161070","E5:0000161070","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000161070_MDA000119369_2022-04-02_E5:4147","250.0000","250.0000","KG","551.0800","551.0800","KES","68750.0000","68750.0000","237.3800","0.0000","2.2043","275.0000","29614.6400","0.0000","0.4308","0.3920","0.0000","0.0000","EMEA"
"0002990071_000010_E5:4147","E5:4147","0002990071","000010","0002990071","000010","2022-03-09","2022-03-10","[2022-03-10]","Completed","true","E5:0000161201","E5:0000161201","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000161201_MDA000119369_2022-03-09_E5:4147","250.0000","250.0000","KG","506.3800","506.3800","KES","63750.0000","63750.0000","195.5200","0.0000","2.0255","255.0000","24614.6300","0.0000","0.3861","0.3908","0.0000","0.0000","EMEA"
"0003000203_000030_E5:4147","E5:4147","0003000203","000030","0003000203","000030","2022-03-23","2022-03-23","[2022-03-23]","Completed","true","E5:0000187989","E5:0000187989","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000187989_MDA000119369_2022-03-23_E5:4147","25.0000","25.0000","KG","53.6200","53.6200","KES","6750.0000","6750.0000","22.5300","0.0000","2.1448","270.0000","2836.4600","0.0000","0.4202","0.4202","0.0000","0.0000","EMEA"
"0002656242_000010_E5:4147","E5:4147","0002656242","000010","0002656242","000010","2020-12-04","2020-12-04","[2020-12-04]","Completed","true","E5:0000160916","E5:0000160916","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000160916_MDA000119369_2020-12-04_E5:4147","225.0000","225.0000","KG","485.6500","485.6500","KES","65250.0000","65250.0000","141.4300","0.0000","2.1584","290.0000","19001.9300","0.0000","0.2912","0.3557","0.0000","0.0000","EMEA"
"0002960954_000030_E5:4147","E5:4147","0002960954","000030","0002960954","000030","2022-01-28","2022-01-28","[2022-01-28]","Completed","true","E5:0000161157","E5:0000161157","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000161157_MDA000119369_2022-01-28_E5:4147","100.0000","100.0000","KG","183.2500","183.2500","KES","23500.0000","23500.0000","61.1800","0.0000","1.8325","235.0000","7845.8500","0.0000","0.3339","0.3484","0.0000","0.0000","EMEA"
"0002968852_000010_E5:4147","E5:4147","0002968852","000010","0002968852","000010","2022-02-08","2022-02-08","[2022-02-08]","Completed","true","E5:0000190930","E5:0000190930","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000190930_MDA000119369_2022-02-08_E5:4147","25.0000","25.0000","KG","45.6000","45.6000","KES","5875.0000","5875.0000","15.2200","0.0000","1.8240","235.0000","1961.4600","0.0000","0.3338","0.3448","0.0000","0.0000","EMEA"
"0002999364_000010_E5:4147","E5:4147","0002999364","000010","0002999364","000010","2022-03-22","2022-03-22","[2022-03-22]","Completed","true","E5:0000170586","E5:0000170586","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K001",,"E5:KE01","E5:0000170586_MDA000119369_2022-03-22_E5:4147","25.0000","25.0000","KG","54.6100","54.6100","KES","6875.0000","6875.0000","23.5200","0.0000","2.1844","275.0000","2961.4600","0.0000","0.4307","0.3620","0.0000","0.0000","EMEA"
"0002999301_000020_E5:4147","E5:4147","0002999301","000020","0002999301","000020","2022-03-22","2022-03-22","[2022-03-22]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000163145_MDA000119369_2022-03-22_E5:4147","25.0000","25.0000","KG","54.6100","54.6100","KES","6875.0000","6875.0000","23.5200","0.0000","2.1844","275.0000","2961.4600","0.0000","0.4307","0.3734","0.0000","0.0000","EMEA"
"0003010367_000090_E5:4147","E5:4147","0003010367","000090","0003010367","000090","2022-04-06","2022-04-06","[2022-04-06]","Completed","true","E5:0000176340","E5:0000176340","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000176340_MDA000119369_2022-04-06_E5:4147","25.0000","25.0000","KG","55.1100","55.1100","KES","6875.0000","6875.0000","23.7400","0.0000","2.2044","275.0000","2961.4600","0.0000","0.4308","0.3816","0.0000","0.0000","EMEA"
"0003014047_000030_E5:4147","E5:4147","0003014047","000030","0003014047","000030","2022-04-11","2022-04-11","[2022-04-11]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000163145_MDA000119369_2022-04-11_E5:4147","25.0000","25.0000","KG","55.1100","55.1100","KES","6875.0000","6875.0000","23.7400","0.0000","2.2044","275.0000","2961.4600","0.0000","0.4308","0.3878","0.0000","0.0000","EMEA"
"0003019489_000010_E5:4147","E5:4147","0003019489","000010","0003019489","000010","2022-04-20","2022-04-20","[2022-04-20]","Completed","true","E5:0000163145","E5:0000163145","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000163145_MDA000119369_2022-04-20_E5:4147","25.0000","25.0000","KG","55.1100","55.1100","KES","6875.0000","6875.0000","23.7400","0.0000","2.2044","275.0000","2961.4600","0.0000","0.4308","0.3925","0.0000","0.0000","EMEA"
"0002980508_000010_E5:4147","E5:4147","0002980508","000010","0002980508","000010","2022-02-24","2022-02-24","[2022-02-24]","Completed","true","E5:0000161184","E5:0000161184","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000161184_MDA000119369_2022-02-24_E5:4147","125.0000","125.0000","KG","242.5600","242.5600","KES","31250.0000","31250.0000","90.6800","0.0000","1.9405","250.0000","11682.3200","0.0000","0.3738","0.3738","0.0000","0.0000","EMEA"
"0003009807_000060_E5:4147","E5:4147","0003009807","000060","0003009807","000060","2022-04-05","2022-04-06","[2022-04-06]","Completed","true","E5:0000160706","E5:0000160706","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K010",,"E5:KE01","E5:0000160706_MDA000119369_2022-04-05_E5:4147","150.0000","150.0000","KG","330.6500","330.6500","KES","41250.0000","41250.0000","142.4300","0.0000","2.2043","275.0000","17768.7800","0.0000","0.4308","0.4023","0.0000","0.0000","EMEA"
"0003028923_000060_E5:4147","E5:4147","0003028923","000060","0003028923","000060","2022-05-04","2022-05-09","[2022-05-09]","Completed","true","E5:0000161184","E5:0000161184","CASE","Material Science","MS","CC00","BSP","BSP","E5:000000000032934525","MDA000119369","E5:K018",,"E5:KE01","E5:0000161184_MDA000119369_2022-05-04_E5:4147","125.0000","125.0000","KG","279.6300","279.6300","KES","34375.0000","34375.0000","120.4500","0.0000","2.2370","275.0000","14807.3200","0.0000","0.4307","0.4118","0.0000","0.0000","EMEA"
"0002741184_000020_E5:4147","E5:4147","0002741184","000020","0002741184","000020","2021-03-30","2021-03-30","[2021-03-30]","Completed","true","E5:0000163859","E5:0000163859","Others",,"OT","ES00","BES","BES","E5:000000000032937525","MDA000179598","E5:K001",,"E5:KE01","E5:0000163859_MDA000179598_2021-03-30_E5:4147","25.0000","25.0000","KG","26.8300","26.8300","KES","3500.0000","3500.0000","7.3000","0.0000","1.0732","140.0000","952.2100","0.0000","0.2721","0.2721","0.0000","0.0000","EMEA"
"0003244657_000010_E5:4147","E5:4147","0003244657","000010","0003244657","000010","2023-03-31","2023-03-31","[2023-03-31]","Completed","true","E5:0000160700","E5:0000160700","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K018","E5:K018","E5:KE01","E5:0000160700_MDA000181959_2023-03-31_E5:4147","90.0000","90.0000","KG","248.0000","248.0000","KES","34500.0000","34500.0000","85.9600","0.0000","2.7556","383.3333","11957.3900","0.0000","0.3466","0.3466","0.0000","0.0000","EMEA"
"0003074925_000010_E5:4147","E5:4147","0003074925","000010","0003074925","000010","2022-07-08","2022-07-08","[2022-07-08]","Completed","true","E5:0000160700","E5:0000160700","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K018","E5:K018","E5:KE01","E5:0000160700_MDA000181959_2022-07-08_E5:4147","150.0000","150.0000","KG","519.1700","519.1700","KES","62500.0000","62500.0000","134.5600","0.0000","3.4611","416.6667","16198.6500","0.0000","0.2592","0.3029","0.0000","0.0000","EMEA"
"0003614602_000010_E5:4147","E5:4147","0003614602","000010","0003614602","000010","2024-10-29","2024-10-29","[2024-10-29]","Completed","true","E5:0000160700","E5:0000160700","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K018","E5:K018","E5:KE01","E5:0000160700_MDA000181959_2024-10-29_E5:4147","150.0000","150.0000","KG","464.1400","464.1400","KES","65000.0000","65000.0000","123.3500","0.0000","3.0943","433.3333","17274.5200","0.0000","0.2658","0.2905","0.0000","0.0000","EMEA"
"0003083529_000010_E5:4147","E5:4147","0003083529","000010","0003083529","000010","2022-07-21","2022-07-21","[2022-07-21]","Completed","true","E5:0000193546","E5:0000193546","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K001","E5:K001","E5:KE01","E5:0000193546_MDA000181959_2022-07-21_E5:4147","60.0000","60.0000","KG","207.6700","207.6700","KES","25000.0000","25000.0000","53.8200","0.0000","3.4612","416.6667","6479.4600","0.0000","0.2592","0.2592","0.0000","0.0000","EMEA"
"0003306382_000010_E5:4147","E5:4147","0003306382","000010","0003306382","000010","2023-07-04","2023-07-05","[2023-07-05]","Completed","true","E5:0000160700","E5:0000160700","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K018","E5:K018","E5:KE01","E5:0000160700_MDA000181959_2023-07-04_E5:4147","30.0000","30.0000","KG","73.5000","73.5000","KES","11500.0000","11500.0000","25.4800","0.0000","2.4500","383.3333","3985.8000","0.0000","0.3467","0.3030","0.0000","0.0000","EMEA"
"0002828262_000010_E5:4147","E5:4147","0002828262","000010","0002828262","000010","2021-07-22","2021-07-23","[2021-07-23]","Completed","true","E5:0000160700","E5:0000160700","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K018","E5:K018","E5:KE01","E5:0000160700_MDA000181959_2021-07-22_E5:4147","570.0000","570.0000","KG","1219.1400","1219.1400","KES","155800.0000","155800.0000","302.9700","0.0000","2.1388","273.3333","38717.6900","0.0000","0.2485","0.2848","0.0000","0.0000","EMEA"
"0003073400_000010_E5:4147","E5:4147","0003073400","000010","0003073400","000010","2022-07-06","2022-07-06","[2022-07-06]","Completed","true","E5:0000193546","E5:0000193546","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K001","E5:K001","E5:KE01","E5:0000193546_MDA000181959_2022-07-06_E5:4147","30.0000","30.0000","KG","95.5300","95.5300","KES","11500.0000","11500.0000","18.6000","0.0000","3.1843","383.3333","2239.7300","0.0000","0.1947","0.2623","0.0000","0.0000","EMEA"
"0003078677_000010_E5:4147","E5:4147","0003078677","000010","0003078677","000010","2022-07-14","2022-07-14","[2022-07-14]","Completed","true","E5:0000193546","E5:0000193546","CASE","Material Science","MS","CC00","BSP","BES","E5:000000000032953900","MDA000181959","E5:K001","E5:K001","E5:KE01","E5:0000193546_MDA000181959_2022-07-14_E5:4147","60.0000","60.0000","KG","191.0500","191.0500","KES","23000.0000","23000.0000","37.2100","0.0000","3.1842","383.3333","4479.4600","0.0000","0.1948","0.2488","0.0000","0.0000","EMEA"
"0002590808_000080_E5:4147","E5:4147","0002590808","000080","0002590808","000080","2020-09-14","2020-09-14","[2020-09-14]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-09-14_E5:4147","200.0000","200.0000","KG","78.3100","78.3100","KES","10000.0000","10000.0000","62.6100","0.0000","0.3916","50.0000","7995.4300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002602328_000040_E5:4147","E5:4147","0002602328","000040","0002602328","000040","2020-09-29","2020-09-29","[2020-09-29]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2020-09-29_E5:4147","200.0000","200.0000","KG","78.3100","78.3100","KES","10000.0000","10000.0000","62.6100","0.0000","0.3916","50.0000","7995.4200","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002604279_000040_E5:4147","E5:4147","0002604279","000040","0002604279","000040","2020-10-01","2020-10-01","[2020-10-01]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-10-01_E5:4147","300.0000","300.0000","KG","117.4100","117.4100","KES","15000.0000","15000.0000","93.8700","0.0000","0.3914","50.0000","11993.1300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002618657_000010_E5:4147","E5:4147","0002618657","000010","0002618657","000010","2020-10-19","2020-10-21","[2020-10-21]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-10-19_E5:4147","200.0000","200.0000","KG","78.2700","78.2700","KES","10000.0000","10000.0000","62.5800","0.0000","0.3914","50.0000","7995.4200","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002631503_000020_E5:4147","E5:4147","0002631503","000020","0002631503","000020","2020-11-04","2020-11-05","[2020-11-04, 2020-11-05]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-11-04_E5:4147","400.0000","400.0000","KG","154.6500","154.6600","KES","20000.0000","20000.0000","123.6400","0.0000","0.3867","50.0000","15990.8600","0.0000","0.7994","0.7995","0.0000","0.0000","EMEA"
"0002644135_000070_E5:4147","E5:4147","0002644135","000070","0002644135","000070","2020-11-19","2020-11-20","[2020-11-20]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-11-19_E5:4147","100.0000","100.0000","KG","38.6600","38.6600","KES","5000.0000","5000.0000","30.9100","0.0000","0.3866","50.0000","3997.7200","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002645551_000040_E5:4147","E5:4147","0002645551","000040","0002645551","000040","2020-11-23","2020-11-23","[2020-11-23]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-11-23_E5:4147","200.0000","200.0000","KG","77.3300","77.3300","KES","10000.0000","10000.0000","61.8200","0.0000","0.3867","50.0000","7995.4300","0.0000","0.7994","0.7995","0.0000","0.0000","EMEA"
"0002648197_000050_E5:4147","E5:4147","0002648197","000050","0002648197","000050","2020-11-25","2020-11-25","[2020-11-25]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2020-11-25_E5:4147","600.0000","600.0000","KG","231.9800","231.9800","KES","30000.0000","30000.0000","185.4700","0.0000","0.3866","50.0000","23986.2900","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002653392_000080_E5:4147","E5:4147","0002653392","000080","0002653392","000080","2020-12-01","2020-12-02","[2020-12-02]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-12-01_E5:4147","100.0000","100.0000","KG","37.2100","37.2100","KES","5000.0000","5000.0000","29.7500","0.0000","0.3721","50.0000","3997.7100","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002657481_000090_E5:4147","E5:4147","0002657481","000090","0002657481","000090","2020-12-07","2020-12-07","[2020-12-07]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-12-07_E5:4147","500.0000","500.0000","KG","186.0700","186.0700","KES","25000.0000","25000.0000","148.7700","0.0000","0.3721","50.0000","19988.5700","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002663047_000010_E5:4147","E5:4147","0002663047","000010","0002663047","000010","2020-12-14","2020-12-14","[2020-12-14]","Completed","true","E5:0000161015","E5:0000161015","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161015_MDA000181963_2020-12-14_E5:4147","400.0000","400.0000","KG","148.8600","148.8600","KES","20000.0000","20000.0000","119.0200","0.0000","0.3722","50.0000","15990.8600","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
"0002663254_000020_E5:4147","E5:4147","0002663254","000020","0002663254","000020","2020-12-14","2020-12-14","[2020-12-14]","Completed","true","E5:0000161230","E5:0000161230","Others",,"OT","ES00","BES","BES","E5:000000000032962387","MDA000181963","E5:K008",,"E5:KE01","E5:0000161230_MDA000181963_2020-12-14_E5:4147","200.0000","200.0000","KG","74.4300","74.4300","KES","10000.0000","10000.0000","59.5100","0.0000","0.3722","50.0000","7995.4300","0.0000","0.7995","0.7995","0.0000","0.0000","EMEA"
